../jeu_100_25_4.txt_3_currentGA	../jeu_100_25_4.txt_3_bestGA	../jeu_100_25_4.txt_3_currentACO	../jeu_100_25_4.txt_3_bestACO	
11094	16205	726	726	
11838	16205	556	726	
12283	16205	556	726	
12151	16205	556	726	
12242	16205	726	726	
12263	16205	556	726	
13090	16205	726	726	
13031	16205	556	726	
-110.733	16205	556	726	
-48.7333	16205	726	726	
13269	16205	556	726	
12296	16205	726	726	
-23.7333	16205	726	726	
9845	16205	556	726	
14397	16205	726	726	
-92.7333	16205	556	726	
12004	16205	726	726	
13403	16205	726	726	
-43.7333	16205	556	726	
12644	16205	556	726	
12785	16205	726	726	
-25.7333	16205	556	726	
11290	16205	556	726	
9405	16205	726	726	
14508	16205	556	726	
14459	16205	556	726	
-203.733	16205	726	726	
12814	16205	726	726	
13541	16205	726	726	
-1.73333	16205	726	726	
12669	16205	726	726	
-91.7333	16205	726	726	
12674	16205	726	726	
-235.733	16205	726	726	
11560	16205	556	726	
12934	16205	726	726	
13037	16205	556	726	
12884	16205	556	726	
11748	16205	556	726	
10035	16205	726	726	
13915	16205	556	726	
-7.73333	16205	556	726	
12824	16205	726	726	
11343	16205	556	726	
12903	16205	726	726	
12705	16205	726	726	
-41.7333	16205	556	726	
14454	16205	556	726	
-40.7333	16205	726	726	
11615	16205	726	726	
10751	16205	726	726	
9521	16205	556	726	
12073	16205	556	726	
11804	16205	726	726	
-131.733	16205	556	726	
-57.7333	16205	726	726	
12954	16205	726	726	
14584	16205	726	726	
14278	16205	726	726	
12345	16205	556	726	
14397	16205	726	726	
12042	16205	726	726	
12258	16205	556	726	
12994	16205	726	726	
-64.7333	16205	556	726	
10917	16205	556	726	
-55.7333	16205	556	726	
12168	16205	726	726	
14414	16205	726	726	
14911	16205	556	726	
-99.7333	16205	556	726	
14634	16205	556	726	
11890	16205	556	726	
-41.7333	16205	556	726	
-55.7333	16205	726	726	
14351	16205	556	726	
-6.73333	16205	726	726	
12928	16205	726	726	
-42.7333	16205	556	726	
12347	16205	726	726	
11039	16205	556	726	
14253	16205	556	726	
15962	16205	726	726	
10658	16205	556	726	
12761	16205	556	726	
-54.7333	16205	556	726	
-64.7333	16205	556	726	
-29.7333	16205	726	726	
-8.73333	16205	726	726	
-11.7333	16205	726	726	
12880	16205	726	726	
13567	16205	556	726	
14501	16205	726	726	
13306	16205	726	726	
-55.7333	16205	556	726	
-40.7333	16205	556	726	
11684	16205	556	726	
10819	16205	726	726	
14500	16205	726	726	
13885	16205	726	726	
14915	16205	726	726	
-94.7333	16205	726	726	
-74.7333	16205	556	726	
13240	16205	556	726	
12785	16205	726	726	
12591	16205	726	726	
12881	16205	726	726	
-1.73333	16205	556	726	
12785	16205	726	726	
-102.733	16205	556	726	
-27.7333	16205	726	726	
-70.7333	16205	556	726	
-172.733	16205	556	726	
12507	16205	726	726	
14229	16205	556	726	
-39.7333	16205	556	726	
-133.733	16205	726	726	
12899	16205	556	726	
10193	16205	726	726	
-32.7333	16205	556	726	
-5.73333	16205	556	726	
14058	16205	556	726	
-132.733	16205	726	726	
12476	16205	556	726	
13239	16205	556	726	
11324	16205	726	726	
14786	16205	726	726	
13020	16205	556	726	
-31.7333	16205	556	726	
-122.733	16205	726	726	
14020	16205	726	726	
-111.733	16205	726	726	
11890	16205	726	726	
12543	16205	556	726	
14444	16205	726	726	
-27.7333	16205	556	726	
-73.7333	16205	556	726	
13183	16205	726	726	
-164.733	16205	726	726	
13442	16205	556	726	
-3.73333	16205	556	726	
14428	16205	556	726	
12315	16205	556	726	
10830	16205	556	726	
-3.73333	16205	556	726	
12552	16205	556	726	
13189	16205	726	726	
-107.733	16205	726	726	
14414	16205	726	726	
-17.7333	16205	726	726	
12974	16205	556	726	
-12.7333	16205	556	726	
-65.7333	16205	556	726	
14199	16205	726	726	
12014	16205	556	726	
-52.7333	16205	726	726	
-12.7333	16205	726	726	
-58.7333	16205	556	726	
-64.7333	16205	556	726	
-23.7333	16205	726	726	
14353	16205	556	726	
13435	16205	556	726	
-36.7333	16205	726	726	
-40.7333	16205	556	726	
11092	16205	556	726	
15556	16205	726	726	
14474	16205	726	726	
-81.7333	16205	556	726	
13043	16205	726	726	
12874	16205	726	726	
16141	16205	556	726	
12405	16205	726	726	
-22.7333	16205	726	726	
-101.733	16205	726	726	
-38.7333	16205	726	726	
-20.7333	16205	556	726	
10887	16205	556	726	
-7.73333	16205	556	726	
13450	16205	556	726	
-61.7333	16205	556	726	
14319	16205	726	726	
15422	16205	556	726	
13130	16205	556	726	
-45.7333	16205	556	726	
12619	16205	726	726	
-154.733	16205	726	726	
-4.73333	16205	556	726	
11323	16205	556	726	
-19.7333	16205	726	726	
10902	16205	556	726	
12879	16205	726	726	
13893	16205	726	726	
12503	16205	726	726	
14211	16205	556	726	
-16.7333	16205	556	726	
-36.7333	16205	556	726	
12309	16205	556	726	
15632	16205	556	726	
11920	16205	556	726	
-153.733	16205	556	726	
-32.7333	16205	556	726	
11846	16205	556	726	
-8.73333	16205	556	726	
12962	16205	556	726	
-9.73333	16205	726	726	
13417	16205	726	726	
-57.7333	16205	556	726	
15819	16205	726	726	
12442	16205	556	726	
